,Name,Fueltype,Technology,Set,Country,Capacity,Efficiency,Duration,Volume_Mm3,DamHeight_m,StorageCapacity_MWh,DateIn,DateRetrofit,DateOut,lat,lon,EIC,projectID
4335,Porici,Lignite,Steam Turbine,PP,CZ,152.1530796627597,,,0.0,0.0,0.0,1957.0,1957.0,2002.0,50.5724,15.9634,"{nan, nan}","{'BEYONDCOAL': {'BEYOND-CZ-53'}, 'GEM': {'G100000108081', 'G100000108083'}}"
4336,Prerov,Hard Coal,Steam Turbine,PP,CZ,56.23815435035363,,,0.0,0.0,0.0,1966.0,1966.0,2023.0,49.4451,17.4285,{nan},"{'BEYONDCOAL': {'BEYOND-CZ-42'}, 'GEM': {'G100000108132'}}"
4337,Zlin,Lignite,Steam Turbine,PP,CZ,56.250532481383885,,,0.0,0.0,0.0,1938.0,1938.0,1983.0,49.2254,17.6538,{nan},"{'BEYONDCOAL': {'BEYOND-CZ-59'}, 'GEM': {'G100000113594'}}"
4338,Martinlaakso,Hard Coal,Steam Turbine,PP,FI,73.75495652505394,,,0.0,0.0,0.0,1980.0,1980.0,2029.0,60.2821,24.8367,{nan},"{'BEYONDCOAL': {'BEYOND-FI-31'}, 'GEM': {'G100000106706'}}"
4339,Nowa,Hard Coal,Steam Turbine,PP,PL,155.0,,,0.0,0.0,0.0,1992.0,1992.0,2037.0,50.347756,19.278159,{'19W000000000239W'},"{'ENTSOE': {'19W000000000239W'}, 'GEM': {'G100000111769', 'G100000111770'}}"
4340,Wolfsburg North,Hard Coal,Steam Turbine,PP,DE,129.0711739188444,,,0.0,0.0,0.0,2000.0,2000.0,2022.0,52.4317,10.787,"{nan, nan}","{'BEYONDCOAL': {'BEYOND-DE-234'}, 'GEM': {'G100000110962', 'G100000110961'}}"
4341,Le Gol,Hard Coal,Steam Turbine,PP,FR,112.47630870070726,,,0.0,0.0,0.0,1995.0,1995.0,2024.0,-21.279393,55.397028,"{nan, nan}","{'BEYONDCOAL': {'BEYOND-FR-89'}, 'GEM': {'G100000106204', 'G100000106203'}}"
4342,Icdas Bekirli,Hard Coal,Steam Turbine,PP,TR,1121.07533918082,,,0.0,0.0,0.0,2011.0,2011.0,2056.0,40.3916,27.0412,"{nan, nan}","{'BEYONDCOAL': {'BEYOND-TR-4'}, 'GEM': {'G100000104821', 'G100000104820'}}"
4343,Izdemir Enerji,Hard Coal,Steam Turbine,PP,TR,350.3360434940062,,,0.0,0.0,0.0,2014.0,2014.0,2059.0,38.7272,26.9061,{nan},"{'BEYONDCOAL': {'BEYOND-TR-6'}, 'GEM': {'G100000113786'}}"
4344,Kangal,Lignite,Steam Turbine,PP,TR,458.3035187417671,,,0.0,0.0,0.0,1989.0,1989.0,2034.0,39.0747,37.2975,"{nan, nan, nan}","{'BEYONDCOAL': {'BEYOND-TR-15'}, 'GEM': {'G100000105539', 'G100000105541', 'G100000105540'}}"
4345,Kemerkoy,Lignite,Steam Turbine,PP,TR,630.7436756928947,,,0.0,0.0,0.0,1994.0,1994.0,2039.0,37.0286,27.9114,"{nan, nan, nan}","{'BEYONDCOAL': {'BEYOND-TR-16'}, 'GEM': {'G100000105653', 'G100000105654', 'G100000105655'}}"
4346,Kipas Mmp,Hard Coal,Steam Turbine,PP,TR,50.70653261097458,,,0.0,0.0,0.0,2020.0,2020.0,2065.0,37.7671967,27.445695,{nan},"{'BEYONDCOAL': {'BEYOND-TR-123'}, 'GEM': {'G100000114711'}}"
4347,Orhaneli,Lignite,Steam Turbine,PP,TR,366.08953106736726,,,0.0,0.0,0.0,1992.0,1992.0,2037.0,39.9533,28.8522,{nan},"{'BEYONDCOAL': {'BEYOND-TR-17'}, 'GEM': {'G100000107675'}}"
4348,Seyitomer,Lignite,Steam Turbine,PP,TR,601.2351996370868,,,0.0,0.0,0.0,1973.0,1973.0,2018.0,39.5778,29.8944,"{nan, nan, nan, nan}","{'BEYONDCOAL': {'BEYOND-TR-18'}, 'GEM': {'G100000108944', 'G100000108946', 'G100000108943', 'G100000108945'}}"
4349,Silopi,Lignite,Steam Turbine,PP,TR,381.7659089720152,,,0.0,0.0,0.0,2009.0,2009.0,2054.0,37.2465,42.4643,"{nan, nan, nan}","{'BEYONDCOAL': {'BEYOND-TR-1'}, 'GEM': {'G100000109468', 'G100000109469', 'G100000109467'}}"
4350,Soma,Lignite,Steam Turbine,PP,TR,990.378227623054,,,0.0,0.0,0.0,1981.0,1981.0,2026.0,39.1949,27.636,"{nan, nan, nan, nan, nan, nan}","{'BEYONDCOAL': {'BEYOND-TR-19'}, 'GEM': {'G100000109496', 'G100000109501', 'G100000109497', 'G100000109500', 'G100000109499', 'G100000109498'}}"
4351,Soma Kolin,Lignite,Steam Turbine,PP,TR,470.291337139439,,,0.0,0.0,0.0,2019.0,2019.0,2064.0,39.2307,27.7184,"{nan, nan}","{'BEYONDCOAL': {'BEYOND-TR-29'}, 'GEM': {'G100000109494', 'G100000113111'}}"
4352,Tufanbeyli,Lignite,Steam Turbine,PP,TR,450.9263997278151,,,0.0,0.0,0.0,2016.0,2016.0,2040.0,38.2692,36.0651,"{nan, nan, nan}","{'BEYONDCOAL': {'BEYOND-TR-20'}, 'GEM': {'G100000110352', 'G100000110353', 'G100000110354'}}"
4353,Tuncbilek,Lignite,Steam Turbine,PP,TR,366.08953106736726,,,0.0,0.0,0.0,1966.0,1966.0,2011.0,39.629,29.4573,"{nan, nan}","{'BEYONDCOAL': {'BEYOND-TR-21'}, 'GEM': {'G100000110360', 'G100000110361'}}"
4354,Yatagan,Lignite,Steam Turbine,PP,TR,630.7436756928947,,,0.0,0.0,0.0,1983.0,1983.0,2028.0,37.3313,28.1001,"{nan, nan, nan}","{'BEYONDCOAL': {'BEYOND-TR-22'}, 'GEM': {'G100000111335', 'G100000111333', 'G100000111334'}}"
4355,Yenikoy,Lignite,Steam Turbine,PP,TR,420.4957837952632,,,0.0,0.0,0.0,1986.0,1986.0,2031.0,37.1376,27.885,"{nan, nan}","{'BEYONDCOAL': {'BEYOND-TR-23'}, 'GEM': {'G100000111355', 'G100000111354'}}"
4356,Yunus Emre,Lignite,Steam Turbine,PP,TR,291.3962010511034,,,0.0,0.0,0.0,2018.0,2018.0,2063.0,39.9836,31.3206,"{nan, nan}","{'BEYONDCOAL': {'BEYOND-TR-24'}, 'GEM': {'G100000111501', 'G100000111500'}}"
4357,Kosovo,Lignite,Steam Turbine,PP,XK,562.5053248138388,,,0.0,0.0,0.0,1962.0,1962.0,2031.0,42.6765,21.0859,"{nan, nan, nan, nan, nan}","{'BEYONDCOAL': {'BEYOND-KS-1'}, 'GEM': {'G100000105882', 'G100000105883', 'G100000105881', 'G100000105885', 'G100000105884'}}"
4358,Isken Sugozu,Hard Coal,Steam Turbine,PP,TR,1216.9567826633902,,,0.0,0.0,0.0,2003.0,2003.0,2048.0,36.8345,35.8684,"{nan, nan}","{'BEYONDCOAL': {'BEYOND-TR-5'}, 'GEM': {'G100000104915', 'G100000104916'}}"
4359,Emba Hunutlu,Hard Coal,Steam Turbine,PP,TR,1320.0,,,0.0,0.0,0.0,2022.0,2022.0,2067.0,36.81609,35.85481,"{nan, nan}","{'BEYONDCOAL': {'BEYOND-TR-30'}, 'GEM': {'G100000102624', 'G100000102625'}}"
4360,Ptolemaida,Lignite,Steam Turbine,PP,GR,660.0,,,0.0,0.0,0.0,2022.0,2022.0,2028.0,40.4809,21.7269,{nan},"{'BEYONDCOAL': {'BEYOND-EL-50'}, 'GEM': {'G100001000907'}}"
4361,Colakoglu,Hard Coal,Steam Turbine,PP,TR,190.8409500085771,,,0.0,0.0,0.0,2003.0,2003.0,2048.0,40.7873,29.5292,{nan},"{'BEYONDCOAL': {'BEYOND-TR-3'}, 'GEM': {'G100000102972'}}"
4362,Plomin,Hard Coal,Steam Turbine,PP,HR,308.8488804486634,,,0.0,0.0,0.0,1969.0,1969.0,2014.0,45.1367,14.1626,{nan},"{'BEYONDCOAL': {'BEYOND-HR-1'}, 'GEM': {'G100000108045'}}"
4363,Pljevlja,Lignite,Steam Turbine,PP,ME,207.4814722673996,,,0.0,0.0,0.0,1982.0,1982.0,2035.0,43.3346,19.3271,{nan},"{'BEYONDCOAL': {'BEYOND-ME-1'}, 'GEM': {'G100000108036'}}"
4364,Bedzin,Hard Coal,Steam Turbine,PP,PL,75.5988304381803,,,0.0,0.0,0.0,1975.0,1975.0,2027.0,50.302,19.1371,{nan},"{'BEYONDCOAL': {'BEYOND-PL-4'}, 'GEM': {'G100000100691'}}"
4365,Bielsko Biala,Hard Coal,Steam Turbine,PP,PL,46.09684782815872,,,0.0,0.0,0.0,1960.0,1960.0,2005.0,49.8117,19.0529,"{nan, nan}","{'BEYONDCOAL': {'BEYOND-PL-11'}, 'GEM': {'G100000100846', 'G100000100847'}}"
4366,Czestochowa,Hard Coal,Steam Turbine,PP,PL,59.00396522004316,,,0.0,0.0,0.0,2010.0,2010.0,2027.0,50.7943,19.1425,{nan},"{'BEYONDCOAL': {'BEYOND-PL-33'}, 'GEM': {'G100000101868'}}"
4367,Lodz,Hard Coal,Steam Turbine,PP,PL,181.62158044294532,,,0.0,0.0,0.0,1968.0,1968.0,2025.0,51.7424,19.4476,"{nan, nan, nan, nan}","{'BEYONDCOAL': {'BEYOND-PL-114'}, 'GEM': {'G100000106378', 'G100000106375', 'G100000106377', 'G100000106376'}}"
4368,Szczecin,Hard Coal,Steam Turbine,PP,PL,62.69171304629585,,,0.0,0.0,0.0,1957.0,1957.0,2002.0,53.4113,14.586,{nan},"{'BEYONDCOAL': {'BEYOND-PL-200'}, 'GEM': {'G100000112582'}}"
4369,Iasi,Hard Coal,Steam Turbine,PP,RO,55.31621739379046,,,0.0,0.0,0.0,1986.0,1986.0,2025.0,47.1493,27.6048,{nan},"{'BEYONDCOAL': {'BEYOND-RO-10'}, 'GEM': {'G100000104810'}}"
4370,Nikola Tesla,Lignite,Steam Turbine,PP,RS,1609.1340849182768,,,0.0,0.0,0.0,1970.0,1970.0,2027.0,44.6713,20.1584,"{nan, nan, nan, nan, nan, nan}","{'BEYONDCOAL': {'BEYOND-RS-5'}, 'GEM': {'G100000107439', 'G100000107442', 'G100000107441', 'G100000107438', 'G100000107443', 'G100000107440'}}"
4371,Teko,Hard Coal,Steam Turbine,PP,SK,60.84783913316951,,,0.0,0.0,0.0,1967.0,1967.0,2030.0,48.6997,21.2731,{nan},"{'BEYONDCOAL': {'BEYOND-SK-4'}, 'GEM': {'G100000105880'}}"
4372,Afsin Elbistan,Lignite,Steam Turbine,PP,TR,1442.226767227613,,,0.0,0.0,0.0,1984.0,1984.0,2029.0,38.3532,36.9828,"{nan, nan, nan, nan, nan, nan, nan}","{'BEYONDCOAL': {'BEYOND-TR-10'}, 'GEM': {'G100000100067', 'G100000100073', 'G100000100069', 'G100000100074', 'G100000100068', 'G100000100071', 'G100000100072'}}"
4373,Atlas,Hard Coal,Steam Turbine,PP,TR,1202.2057913583792,,,0.0,0.0,0.0,2014.0,2014.0,2059.0,36.5858,36.1797,"{nan, nan}","{'BEYONDCOAL': {'BEYOND-TR-2'}, 'GEM': {'G100000114501', 'G100000100401'}}"
4374,Bolu Goynuk,Lignite,Steam Turbine,PP,TR,254.51060598134347,,,0.0,0.0,0.0,2015.0,2015.0,2060.0,40.2529,30.7684,"{nan, nan}","{'BEYONDCOAL': {'BEYOND-TR-11'}, 'GEM': {'G100000101003', 'G100000101004'}}"
4375,Can,Lignite,Steam Turbine,PP,TR,304.3061593255194,,,0.0,0.0,0.0,2003.0,2003.0,2048.0,40.0241,26.9584,"{nan, nan, nan}","{'BEYONDCOAL': {'BEYOND-TR-25'}, 'GEM': {'G100000101183', 'G100000101181', 'G100000101182'}}"
4376,Catalagzi,Hard Coal,Steam Turbine,PP,TR,314.0,,,0.0,0.0,0.0,1989.0,1989.0,2034.0,41.517402,31.900198,"{nan, nan}","{'BEYONDCOAL': {'BEYOND-TR-118'}, 'GEM': {'G100000101239', 'G100000101238'}}"
4377,Cayirhan,Lignite,Steam Turbine,PP,TR,619.6779971719667,,,0.0,0.0,0.0,1987.0,1987.0,2032.0,40.0969,31.6947,"{nan, nan, nan, nan}","{'BEYONDCOAL': {'BEYOND-TR-14'}, 'GEM': {'G100000101244', 'G100000101245', 'G100000101242', 'G100000101243'}}"
4378,Cenal,Hard Coal,Steam Turbine,PP,TR,1216.9567826633902,,,0.0,0.0,0.0,2017.0,2017.0,2062.0,40.4182,27.3167,"{nan, nan}","{'BEYONDCOAL': {'BEYOND-TR-26'}, 'GEM': {'G100000101259', 'G100000101260'}}"
4379,Yuba City Cogeneration Partners,CCGT,CCGT,CHP,US,36.04251092535844,,,0.0,0.0,0.0,1990.0,1990.0,2030.0,39.13667,-121.6398,{nan},"{'GEM': {'L100000407370'}, 'GGPT': {'L100000407370'}}"
4380,Yorktown,CCGT,CCGT,PP,US,635.7898927233229,,,0.0,0.0,0.0,1974.0,1974.0,2023.0,37.2153639,-76.4621611,{nan},"{'GEM': {'L100000104246'}, 'GGPT': {'L100000104246'}}"
4381,York Generation Company,CCGT,CCGT,PP,US,37.484211362372776,,,0.0,0.0,0.0,1989.0,1989.0,2021.0,39.985641,-76.67616,{nan},"{'GEM': {'L100000401671'}, 'GGPT': {'L100000401671'}}"
4382,Ripon Generation,CCGT,CCGT,PP,US,123.98623758323303,,,0.0,0.0,0.0,1988.0,1988.0,2028.0,37.73184433333333,-121.116,"{nan, nan, nan}","{'GEM': {'L100000407495', 'L100000402100'}, 'GGPT': {'L100000407495', 'L100000402100'}}"
4383,Riverside Energy Center Wi,CCGT,CCGT,PP,US,521.174707980683,,,0.0,0.0,0.0,2020.0,2020.0,2060.0,42.583056,-89.03583,{nan},"{'GEM': {'L100000401640'}, 'GGPT': {'L100000401640'}}"
4384,Riverside Energy Resource Center Ca,CCGT,CCGT,PP,US,72.08502185071688,,,0.0,0.0,0.0,2006.0,2006.0,2046.0,33.9636,-117.4528,"{nan, nan}","{'GEM': {'L100000401802'}, 'GGPT': {'L100000401802'}}"
4385,Riverside Generating Ky,CCGT,CCGT,PP,US,828.9777512832441,,,0.0,0.0,0.0,2001.0,2001.0,2041.0,38.191661,-82.60459,"{nan, nan, nan, nan, nan}","{'GEM': {'L100000402250'}, 'GGPT': {'L100000402250'}}"
4386,Riverside Ia,CCGT,CCGT,PP,US,98.03562971697495,,,0.0,0.0,0.0,2015.0,2015.0,2021.0,41.54,-90.4481,{nan},"{'GEM': {'L100000103918'}, 'GGPT': {'L100000103918'}}"
4387,Riverside Mn,CCGT,CCGT,PP,US,422.4182280452009,,,0.0,0.0,0.0,2009.0,2009.0,2049.0,45.0203,-93.2753,{nan},"{'GEM': {'L100000104694'}, 'GGPT': {'L100000104694'}}"
4388,Riverside Ok,CCGT,CCGT,PP,US,807.3522447280291,,,0.0,0.0,0.0,1974.0,1974.0,2014.0,35.9978,-95.9567,"{nan, nan, nan, nan}","{'GEM': {'L100000402233'}, 'GGPT': {'L100000402233'}}"
4389,Riverton,CCGT,CCGT,PP,US,193.18785855992124,,,0.0,0.0,0.0,2016.0,2016.0,2056.0,37.072616,-94.6987,{nan},"{'GEM': {'L100000103927'}, 'GGPT': {'L100000103927'}}"
4390,Riviera,CCGT,CCGT,PP,US,933.5010329667836,,,0.0,0.0,0.0,2014.0,2014.0,2054.0,26.7653,-80.0525,{nan},"{'GEM': {'L100000401954'}, 'GGPT': {'L100000401954'}}"
4391,Robert Massengale,CCGT,CCGT,PP,US,60.55141835460218,,,0.0,0.0,0.0,2000.0,2000.0,2040.0,33.6039,-101.8408,{nan},"{'GEM': {'L100000402466'}, 'GGPT': {'L100000402466'}}"
4392,Robert Mone,CCGT,CCGT,PP,US,428.18502979325825,,,0.0,0.0,0.0,2002.0,2002.0,2042.0,40.9297,-84.7392,"{nan, nan, nan}","{'GEM': {'L100000401756'}, 'GGPT': {'L100000401756'}}"
4393,Robert Reid,CCGT,CCGT,PP,US,71.3641716322097,,,0.0,0.0,0.0,1976.0,1976.0,2016.0,37.6461,-87.5019,{nan},"{'GEM': {'L100000103947'}, 'GGPT': {'L100000103947'}}"
4394,Robins,CCGT,CCGT,PP,US,132.63644020531905,,,0.0,0.0,0.0,1995.0,1995.0,2035.0,32.5792,-83.5822,"{nan, nan}","{'GEM': {'L100000401980'}, 'GGPT': {'L100000401980'}}"
4395,Rockgen Energy Center,CCGT,CCGT,PP,US,404.3969725825217,,,0.0,0.0,0.0,2001.0,2001.0,2041.0,42.9767,-89.0492,"{nan, nan, nan}","{'GEM': {'L100000402253'}, 'GGPT': {'L100000402253'}}"
4396,Rocky Mountain Energy Center,CCGT,CCGT,PP,US,493.78239967741064,,,0.0,0.0,0.0,2004.0,2004.0,2044.0,40.0908,-104.5953,{nan},"{'GEM': {'L100000402226'}, 'GGPT': {'L100000402226'}}"
4397,Rocky Road,CCGT,CCGT,PP,US,269.59798172168115,,,0.0,0.0,0.0,1999.0,1999.0,2039.0,42.0931,-88.23970000000001,"{nan, nan, nan}","{'GEM': {'L100000402254'}, 'GGPT': {'L100000402254'}}"
4398,Rokeby,CCGT,CCGT,PP,US,188.8627572488782,,,0.0,0.0,0.0,1975.0,1975.0,2015.0,40.7316,-96.7364,"{nan, nan, nan}","{'GEM': {'L100000402047'}, 'GGPT': {'L100000402047'}}"
4399,Rolling Hills Generating,CCGT,CCGT,PP,US,706.4332141370254,,,0.0,0.0,0.0,2003.0,2003.0,2043.0,39.0839,-82.3328,"{nan, nan, nan, nan, nan}","{'GEM': {'L100000402255'}, 'GGPT': {'L100000402255'}}"
4400,River Road Gen,CCGT,CCGT,PP,US,178.77085418977785,,,0.0,0.0,0.0,1997.0,1997.0,2037.0,45.6497,-122.7256,{nan},"{'GEM': {'L100000402237'}, 'GGPT': {'L100000402237'}}"
4401,Rio Nogales,CCGT,CCGT,PP,US,677.5992053967386,,,0.0,0.0,0.0,2002.0,2002.0,2042.0,29.593056,-97.97322,{nan},"{'GEM': {'L100000401807'}, 'GGPT': {'L100000401807'}}"
4402,Roseton Generating Facility,CCGT,CCGT,PP,US,895.2959713859036,,,0.0,0.0,0.0,1974.0,1974.0,2014.0,41.573783,-73.96627,"{nan, nan}","{'GEM': {'L100000401775'}, 'GGPT': {'L100000401775'}}"
4403,Rio Grande New Mexico,CCGT,CCGT,PP,US,287.6192371843604,,,0.0,0.0,0.0,1957.0,1957.0,1997.0,31.8047,-106.5472,"{nan, nan, nan, nan}","{'GEM': {'L100000401903'}, 'GGPT': {'L100000401903'}}"
4404,Red Hawk,CCGT,CCGT,PP,US,821.7692490981724,,,0.0,0.0,0.0,2002.0,2002.0,2042.0,33.334562,-112.8406,"{nan, nan}","{'GEM': {'L100000401711'}, 'GGPT': {'L100000401711'}}"
4405,Red Oak,CCGT,CCGT,PP,US,591.8180293943856,,,0.0,0.0,0.0,2002.0,2002.0,2042.0,40.448674,-74.34888,{nan},"{'GEM': {'L100000401603'}, 'GGPT': {'L100000401603'}}"
4406,Redbud,CCGT,CCGT,PP,US,1032.2575129022657,,,0.0,0.0,0.0,2004.0,2004.0,2044.0,35.6856,-97.2264,"{nan, nan, nan, nan}","{'GEM': {'L100000401595'}, 'GGPT': {'L100000401595'}}"
4407,Redding,CCGT,CCGT,PP,US,78.5726738172814,,,0.0,0.0,0.0,2011.0,2011.0,2051.0,40.507292,-122.4233,{nan},"{'GEM': {'L100000402468'}, 'GGPT': {'L100000402468'}}"
4408,Redondo Beach Generation,CCGT,CCGT,PP,US,591.8180293943856,,,0.0,0.0,0.0,1954.0,1954.0,2023.0,33.8504,-118.395,"{nan, nan, nan}","{'GEM': {'L100000401693'}, 'GGPT': {'L100000401693'}}"
4409,Reeves,CCGT,CCGT,PP,US,47.57611442147314,,,0.0,0.0,0.0,1962.0,1962.0,2002.0,35.171,-106.6019,{nan},"{'GEM': {'L100000402229'}, 'GGPT': {'L100000402229'}}"
4410,Remington,CCGT,CCGT,PP,US,509.64110448456836,,,0.0,0.0,0.0,2000.0,2000.0,2040.0,38.5442,-77.7714,"{nan, nan, nan, nan}","{'GEM': {'L100000402360'}, 'GGPT': {'L100000402360'}}"
4411,Remy Jade,CCGT,CCGT,PP,US,348.8915057574697,,,0.0,0.0,0.0,2024.0,2024.0,2064.0,29.848372,-95.0163995,"{nan, nan, nan, nan, nan, nan, nan, nan}","{'GEM': {'L100000408881'}, 'GGPT': {'L100000408881'}}"
4412,Renaissance,CCGT,CCGT,PP,US,565.1465713096203,,,0.0,0.0,0.0,2002.0,2002.0,2042.0,43.1864,-84.8429,"{nan, nan, nan, nan}","{'GEM': {'L100000401858'}, 'GGPT': {'L100000401858'}}"
4413,Rensselaer Cogeneration,CCGT,CCGT,PP,US,63.43481922863086,,,0.0,0.0,0.0,1994.0,1994.0,2034.0,42.625325,-73.74996,{nan},"{'GEM': {'L100000402502'}, 'GGPT': {'L100000402502'}}"
4414,Rhode Island State Energy Center,CCGT,CCGT,PP,US,429.6267302302726,,,0.0,0.0,0.0,2002.0,2002.0,2042.0,41.8017,-71.5186,{nan},"{'GEM': {'L100000401604'}, 'GGPT': {'L100000401604'}}"
4415,Richard Flynn,CCGT,CCGT,PP,US,122.5445371462187,,,0.0,0.0,0.0,1994.0,1994.0,2034.0,40.8158,-73.064,{nan},"{'GEM': {'L100000402126'}, 'GGPT': {'L100000402126'}}"
4416,Richland,CCGT,CCGT,PP,US,291.9443384954034,,,0.0,0.0,0.0,2001.0,2001.0,2041.0,41.305203,-84.33462,"{nan, nan, nan}","{'GEM': {'L100000402249'}, 'GGPT': {'L100000402249'}}"
4417,Richmond Cogeneration,CCGT,CCGT,CHP,US,112.45263408711833,,,0.0,0.0,0.0,2006.0,2006.0,2046.0,37.9418,-122.3909,{nan},"{'GEM': {'L100000402500'}, 'GGPT': {'L100000402500'}}"
4418,Richmond Generating,CCGT,CCGT,PP,US,94.86388875554341,,,0.0,0.0,0.0,1973.0,1973.0,2013.0,39.984469,-75.075247,"{nan, nan}","{'GEM': {'L100000409269'}, 'GGPT': {'L100000409269'}}"
4419,Rifle Generating,CCGT,CCGT,PP,US,60.55141835460218,,,0.0,0.0,0.0,1987.0,1987.0,2022.0,39.5173,-107.7299,{nan},"{'GEM': {'L100000402479'}, 'GGPT': {'L100000402479'}}"
4420,Rio Bravo Nm,CCGT,CCGT,PP,US,108.12753277607531,,,0.0,0.0,0.0,2000.0,2000.0,2040.0,35.026,-106.644,{nan},"{'GEM': {'L100000402230'}, 'GGPT': {'L100000402230'}}"
4421,Rosemary,CCGT,CCGT,PP,US,129.75303933129038,,,0.0,0.0,0.0,1990.0,1990.0,2030.0,36.4517,-77.6594,{nan},"{'GEM': {'L100000409223'}, 'GGPT': {'L100000409223'}}"
4422,Roseville Energy Park,CCGT,CCGT,PP,US,118.94028605368285,,,0.0,0.0,0.0,2007.0,2007.0,2047.0,38.7928,-121.3811,{nan},"{'GEM': {'L100000401803'}, 'GGPT': {'L100000401803'}}"
4423,Rayburn Energy,CCGT,CCGT,PP,US,578.8427254612566,,,0.0,0.0,0.0,2014.0,2014.0,2054.0,33.582573,-96.61789,{nan},"{'GEM': {'L100000402193'}, 'GGPT': {'L100000402193'}}"
4424,Saranac Facility,CCGT,CCGT,PP,US,206.16316249305027,,,0.0,0.0,0.0,1994.0,1994.0,2034.0,44.7132,-73.4557,{nan},"{'GEM': {'L100000402270'}, 'GGPT': {'L100000402270'}}"
4425,Sayreville,CCGT,CCGT,PP,US,462.78584028160236,,,0.0,0.0,0.0,1972.0,1972.0,2012.0,40.46902,-74.350752,"{nan, nan, nan, nan, nan}","{'GEM': {'L100000401974', 'L100000401586'}, 'GGPT': {'L100000401974', 'L100000401586'}}"
4426,Sca Cogeneration,CCGT,CCGT,CHP,US,107.40668255756815,,,0.0,0.0,0.0,1997.0,1997.0,2037.0,38.530943,-121.4001,{nan},"{'GEM': {'L100000401646'}, 'GGPT': {'L100000401646'}}"
4427,Scattergood,CCGT,CCGT,PP,US,631.4647914122799,,,0.0,0.0,0.0,1958.0,1958.0,1998.0,33.918151,-118.4276,"{nan, nan, nan, nan, nan}","{'GEM': {'L100000402053'}, 'GGPT': {'L100000402053'}}"
4428,Schahfer Generating,CCGT,CCGT,PP,US,185.97935637484954,,,0.0,0.0,0.0,1979.0,1979.0,2019.0,41.2164,-87.0261,"{nan, nan}","{'GEM': {'L100000103896'}, 'GGPT': {'L100000103896'}}"
4429,Segs,CCGT,CCGT,PP,US,132.63644020531905,,,0.0,0.0,0.0,1989.0,1989.0,2021.0,35.0319,-117.34715,"{nan, nan}","{'GEM': {'L100000407396', 'L100000407395'}, 'GGPT': {'L100000407396', 'L100000407395'}}"
4430,Selkirk Cogeneration,CCGT,CCGT,CHP,US,312.84899483211126,,,0.0,0.0,0.0,1994.0,1994.0,2034.0,42.5744,-73.8592,{nan},"{'GEM': {'L100000401652'}, 'GGPT': {'L100000401652'}}"
4431,Seminole Generating,CCGT,CCGT,PP,US,852.7658084939807,,,0.0,0.0,0.0,2023.0,2023.0,2063.0,29.733056,-81.63278,{nan},"{'GEM': {'L100000103833'}, 'GGPT': {'L100000103833'}}"
4432,Seminole Ok,CCGT,CCGT,PP,US,1226.1662216806942,,,0.0,0.0,0.0,1971.0,1971.0,2011.0,34.96645,-96.7258,"{nan, nan, nan}","{'GEM': {'L100000402165'}, 'GGPT': {'L100000402165'}}"
4433,Sentinel Energy Center,CCGT,CCGT,PP,US,576.6801748057351,,,0.0,0.0,0.0,2013.0,2013.0,2053.0,33.934167,-116.5714,"{nan, nan, nan, nan, nan, nan, nan, nan}","{'GEM': {'L100000401547'}, 'GGPT': {'L100000401547'}}"
4434,Sewell Creek Energy,CCGT,CCGT,PP,US,410.8846245490862,,,0.0,0.0,0.0,2000.0,2000.0,2040.0,33.9486,-85.2769,"{nan, nan, nan, nan}","{'GEM': {'L100000401592'}, 'GGPT': {'L100000401592'}}"
4435,Shady Hills Combined Cycle Facility,CCGT,CCGT,PP,US,413.0471752046077,,,0.0,0.0,0.0,2026.0,2026.0,2066.0,28.366667,-82.55833,{nan},"{'GEM': {'L100000407393'}, 'GGPT': {'L100000407393'}}"
4436,Shady Hills Generating,CCGT,CCGT,PP,US,389.25911799387114,,,0.0,0.0,0.0,2002.0,2002.0,2042.0,28.3665,-82.55861,"{nan, nan, nan}","{'GEM': {'L100000402272'}, 'GGPT': {'L100000402272'}}"
4437,Shawville Generating,CCGT,CCGT,PP,US,451.25223678548764,,,0.0,0.0,0.0,2016.0,2016.0,2056.0,41.06755,-78.36623,"{nan, nan, nan, nan}","{'GEM': {'L100000104161'}, 'GGPT': {'L100000104161'}}"
4438,Sheboygan Falls,CCGT,CCGT,PP,US,249.4141756034804,,,0.0,0.0,0.0,2005.0,2005.0,2045.0,43.751826,-87.87806,"{nan, nan}","{'GEM': {'L100000401635'}, 'GGPT': {'L100000401635'}}"
4439,Shell Chemical Appalachia,CCGT,CCGT,CHP,US,223.46356773722232,,,0.0,0.0,0.0,2021.0,2021.0,2061.0,40.671667,-80.33639,{nan},"{'GEM': {'L100000402536'}, 'GGPT': {'L100000402536'}}"
4440,Shell Deer Park,CCGT,CCGT,CHP,US,131.19473976830471,,,0.0,0.0,0.0,1995.0,1995.0,2035.0,29.723185,-95.12886,"{nan, nan}","{'GEM': {'L100000407391'}, 'GGPT': {'L100000407391'}}"
4441,Sherman Avenue,CCGT,CCGT,PP,US,81.45607469131008,,,0.0,0.0,0.0,1991.0,1991.0,2031.0,39.451,-75.0578,{nan},"{'GEM': {'L100000401772'}, 'GGPT': {'L100000401772'}}"
4442,Sarpy County,CCGT,CCGT,PP,US,240.76397298139437,,,0.0,0.0,0.0,1972.0,1972.0,2012.0,41.170594,-95.9706,"{nan, nan, nan, nan, nan}","{'GEM': {'L100000402174'}, 'GGPT': {'L100000402174'}}"
